,Start_interval,Lactose,Whey central,Whey west
492,2014-09-29,0.45443349753694584,0.63,0.61
493,2014-10-06,0.45443349753694584,0.63,0.605
494,2014-10-13,0.41871921182266014,0.6125,0.6
495,2014-10-20,0.3990147783251232,0.61,0.5975
496,2014-10-27,0.4088669950738916,0.61,0.5975
497,2014-11-03,0.4088669950738916,0.5975,0.5975
498,2014-11-10,0.4039408866995074,0.58875,0.58875
499,2014-11-17,0.4039408866995074,0.58875,0.58875
500,2014-11-24,0.394088669950739,0.585,0.585
501,2014-12-01,0.394088669950739,0.585,0.585
502,2014-12-08,0.38916256157635476,0.5775,0.58
503,2014-12-15,0.3842364532019705,0.575,0.58
504,2014-12-22,0.3842364532019705,0.57,0.54
505,2013-01-01,0.7586206896551725,0.64,0.625
506,2013-01-07,0.7192118226600985,0.66,0.63
507,2013-01-14,0.7290640394088671,0.63,0.625
508,2013-01-21,0.7192118226600985,0.625,0.6025
509,2013-01-28,0.7192118226600985,0.6225,0.59
510,2013-02-04,0.7142857142857143,0.62,0.58625
511,2013-02-11,0.7142857142857143,0.6175,0.58
512,2013-02-18,0.7142857142857143,0.6,0.57875
513,2013-02-25,0.6995073891625616,0.59,0.57
514,2013-03-04,0.6995073891625616,0.58,0.565
515,2013-03-11,0.6847290640394089,0.57,0.5625
516,2013-03-18,0.6748768472906405,0.555,0.56125
517,2013-03-25,0.6699507389162562,0.55,0.56
518,2013-04-01,0.6600985221674878,0.535,0.56
519,2013-04-08,0.6305418719211824,0.535,0.56
520,2013-04-15,0.6354679802955666,0.54,0.5625
521,2013-04-22,0.6354679802955666,0.5425,0.565
522,2013-04-29,0.6354679802955666,0.5425,0.565
523,2013-05-06,0.6354679802955666,0.5425,0.565
524,2013-05-13,0.6354679802955666,0.54,0.5825
525,2013-05-20,0.6354679802955666,0.54125,0.5825
526,2013-05-27,0.6354679802955666,0.54,0.58125
527,2013-06-03,0.6354679802955666,0.5375,0.58125
528,2013-06-10,0.6354679802955666,0.54375,0.585
529,2013-06-17,0.6354679802955666,0.5425,0.585
530,2013-06-24,0.6354679802955666,0.5425,0.59125
531,2013-07-01,0.6354679802955666,0.545,0.59125
532,2013-07-08,0.6182266009852216,0.545,0.5925
533,2013-07-15,0.6206896551724138,0.545,0.5925
534,2013-07-22,0.6231527093596059,0.545,0.59125
535,2013-07-29,0.6231527093596059,0.5425,0.59125
536,2013-08-05,0.6231527093596059,0.5425,0.59
537,2013-08-12,0.6305418719211824,0.5425,0.585
538,2013-08-19,0.6305418719211824,0.5425,0.585
539,2013-08-26,0.6305418719211824,0.54,0.585
540,2013-09-02,0.6305418719211824,0.54,0.5775
541,2013-09-09,0.6305418719211824,0.54,0.57625
542,2013-09-16,0.6305418719211824,0.53875,0.565
543,2013-09-23,0.6305418719211824,0.53875,0.56375
544,2013-09-30,0.6305418719211824,0.53875,0.56375
545,2013-10-28,0.6403940886699508,0.54,0.55625
546,2013-11-04,0.6403940886699508,0.54,0.5625
547,2013-11-11,0.6354679802955666,0.54,0.565
548,2013-11-18,0.6330049261083744,0.5425,0.5675
549,2013-11-25,0.6330049261083744,0.5475,0.57125
550,2013-12-02,0.6305418719211824,0.55,0.57375
551,2013-12-09,0.6305418719211824,0.5525,0.58125
552,2013-12-16,0.6256157635467982,0.55375,0.58125
553,2013-12-23,0.6256157635467982,0.5525,0.5875
554,2012-01-02,0.7586206896551725,0.655,0.6775
555,2012-01-09,0.8275862068965518,0.6925,0.68375
556,2012-01-16,0.8472906403940887,0.7075,0.70625
557,2012-01-23,0.8472906403940887,0.71,0.71625
558,2012-01-30,0.8472906403940887,0.71,0.7175
559,2012-02-06,0.8472906403940887,0.705,0.69
560,2012-02-13,0.8472906403940887,0.705,0.6725
561,2012-02-20,0.8472906403940887,0.705,0.67125
562,2012-02-27,0.8472906403940887,0.7,0.595
563,2012-03-05,0.8472906403940887,0.6525,0.545
564,2012-03-12,0.8472906403940887,0.6375,0.54
565,2012-03-19,0.8472906403940887,0.6225,0.555
566,2012-03-26,0.8472906403940887,0.6175,0.5325
567,2012-04-02,0.8472906403940887,0.6,0.52125
568,2012-04-09,0.8916256157635469,0.58,0.52125
569,2012-04-16,0.9014778325123154,0.55,0.51625
570,2012-04-23,0.9014778325123154,0.5325,0.5025
571,2012-04-30,0.9014778325123154,0.52375,0.49625
572,2012-05-07,0.9014778325123154,0.505,0.49625
573,2012-05-14,0.9014778325123154,0.505,0.49625
574,2012-05-21,0.8965517241379312,0.4925,0.4975
575,2012-05-28,0.8965517241379312,0.48875,0.48875
576,2012-06-04,0.8817733990147785,0.48375,0.48375
577,2012-06-11,0.8719211822660099,0.48375,0.48375
578,2012-06-18,0.8719211822660099,0.475,0.48125
579,2012-06-25,0.8571428571428572,0.4725,0.485
580,2012-07-02,0.8571428571428572,0.475,0.4875
581,2012-07-09,0.8571428571428572,0.475,0.49
582,2012-07-16,0.8275862068965518,0.49,0.4975
583,2012-07-23,0.8177339901477833,0.49,0.4975
584,2012-07-30,0.812807881773399,0.495,0.51375
585,2012-08-06,0.812807881773399,0.5025,0.51875
586,2012-08-13,0.812807881773399,0.5125,0.535
587,2012-08-20,0.812807881773399,0.5175,0.55
588,2012-08-27,0.8152709359605912,0.52875,0.56
589,2012-09-03,0.8152709359605912,0.54,0.58
590,2012-09-10,0.812807881773399,0.565,0.585
591,2012-09-17,0.812807881773399,0.5675,0.5925
592,2012-09-24,0.812807881773399,0.5825,0.60125
593,2012-10-01,0.812807881773399,0.585,0.60125
594,2012-10-08,0.7733990147783252,0.585,0.60625
595,2012-10-15,0.7733990147783252,0.5975,0.6125
596,2012-10-22,0.7733990147783252,0.5975,0.61625
597,2012-10-29,0.7733990147783252,0.6,0.6175
598,2012-11-05,0.7733990147783252,0.605,0.61875
599,2012-11-12,0.7733990147783252,0.6175,0.62625
600,2012-11-19,0.7733990147783252,0.6225,0.62625
601,2012-11-26,0.7733990147783252,0.6325,0.63
602,2012-12-03,0.7733990147783252,0.63875,0.63
603,2012-12-10,0.7733990147783252,0.63875,0.6375
604,2012-12-17,0.7586206896551725,0.64125,0.6375
605,2012-12-24,0.7586206896551725,0.64,0.63
606,2011-01-03,0.3300492610837439,0.3575,0.39375
607,2011-01-10,0.34236453201970446,0.37,0.40375
608,2011-01-17,0.3448275862068966,0.375,0.40875
609,2011-01-24,0.3497536945812808,0.38,0.4125
610,2011-01-31,0.3497536945812808,0.38,0.41625
611,2011-02-07,0.35467980295566504,0.385,0.42
612,2011-02-14,0.35467980295566504,0.3875,0.4325
613,2011-02-21,0.35467980295566504,0.39375,0.46625
614,2011-02-28,0.35467980295566504,0.39375,0.4775
615,2011-03-07,0.35960591133004927,0.3975,0.4775
616,2011-03-14,0.36699507389162567,0.3975,0.485
617,2011-03-21,0.36699507389162567,0.415,0.485
618,2011-03-28,0.394088669950739,0.435,0.485
619,2011-04-04,0.394088669950739,0.4425,0.485
620,2011-04-11,0.43349753694581283,0.4425,0.48625
621,2011-04-18,0.44334975369458135,0.4425,0.4875
622,2011-04-25,0.44334975369458135,0.4425,0.485
623,2011-05-02,0.4482758620689656,0.4775,0.485
624,2011-05-09,0.4482758620689656,0.4825,0.5075
625,2011-05-16,0.45812807881773404,0.4825,0.50625
626,2011-05-23,0.45812807881773404,0.495,0.51375
627,2011-05-30,0.46305418719211827,0.4975,0.52125
628,2011-06-06,0.46305418719211827,0.4975,0.52625
629,2011-06-13,0.46305418719211827,0.505,0.535
630,2011-06-20,0.46305418719211827,0.5075,0.5425
631,2011-06-27,0.46305418719211827,0.51,0.5525
632,2011-07-04,0.46305418719211827,0.52,0.55625
633,2011-07-11,0.5320197044334977,0.525,0.565
634,2011-07-18,0.5418719211822661,0.53,0.57
635,2011-07-25,0.5566502463054187,0.535,0.575
636,2011-08-01,0.5665024630541872,0.535,0.5825
637,2011-08-08,0.5763546798029557,0.5375,0.585
638,2011-08-15,0.58128078817734,0.545,0.58625
639,2011-08-22,0.5862068965517242,0.5525,0.5925
640,2011-08-29,0.5960591133004927,0.56,0.5975
641,2011-09-05,0.5960591133004927,0.5625,0.60375
642,2011-09-12,0.5960591133004927,0.57,0.6075
643,2011-09-19,0.6009852216748769,0.5775,0.61375
644,2011-09-26,0.6009852216748769,0.5875,0.61625
645,2011-10-03,0.6009852216748769,0.5875,0.6225
646,2011-10-10,0.7290640394088671,0.6,0.63
647,2011-10-17,0.7389162561576356,0.605,0.6375
648,2011-10-24,0.7438423645320198,0.6075,0.63
649,2011-10-31,0.7438423645320198,0.6075,0.63375
650,2011-11-07,0.7438423645320198,0.6125,0.635
651,2011-11-14,0.748768472906404,0.62,0.63875
652,2011-11-21,0.748768472906404,0.6225,0.645
653,2011-11-28,0.748768472906404,0.6275,0.64875
654,2011-12-05,0.7536945812807883,0.6325,0.6525
655,2011-12-12,0.7536945812807883,0.635,0.6575
656,2011-12-19,0.7586206896551725,0.6425,0.66375
657,2011-12-26,0.7586206896551725,0.6475,0.66875
658,2010-01-04,0.3497536945812808,0.37,0.4013
659,2010-01-11,0.35467980295566504,0.3725,0.4075
660,2010-01-18,0.35467980295566504,0.3725,0.4075
661,2010-01-25,0.3522167487684729,0.38,0.4075
662,2010-02-01,0.3448275862068966,0.38,0.405
663,2010-02-08,0.3448275862068966,0.38,0.405
664,2010-02-15,0.3448275862068966,0.3775,0.405
665,2010-02-22,0.3448275862068966,0.3775,0.405
666,2010-03-01,0.3448275862068966,0.3775,0.405
667,2010-03-08,0.3448275862068966,0.37625,0.40375
668,2010-03-15,0.3448275862068966,0.375,0.40375
669,2010-03-22,0.3448275862068966,0.3725,0.40375
670,2010-03-29,0.3448275862068966,0.36625,0.4
671,2010-04-05,0.332512315270936,0.35875,0.4
672,2010-04-12,0.332512315270936,0.35375,0.4
673,2010-04-19,0.3300492610837439,0.345,0.4
674,2010-04-26,0.3300492610837439,0.345,0.4
675,2010-05-03,0.3300492610837439,0.345,0.4
676,2010-05-10,0.3300492610837439,0.345,0.39625
677,2010-05-17,0.32512315270935965,0.345,0.39625
678,2010-05-24,0.32512315270935965,0.345,0.39625
679,2010-05-31,0.32512315270935965,0.345,0.3963
680,2010-06-07,0.32266009852216754,0.345,0.39375
681,2010-06-14,0.32512315270935965,0.345,0.3913
682,2010-06-21,0.32512315270935965,0.345,0.38875
683,2010-06-28,0.32512315270935965,0.345,0.3875
684,2010-07-05,0.32512315270935965,0.345,0.3863
685,2010-07-12,0.32266009852216754,0.3425,0.38625
686,2010-07-19,0.32266009852216754,0.3425,0.38625
687,2010-07-26,0.32266009852216754,0.3425,0.385
688,2010-08-02,0.32266009852216754,0.3425,0.37875
689,2010-08-09,0.32266009852216754,0.345,0.37875
690,2010-08-16,0.32142857142857145,0.345,0.37875
691,2010-08-23,0.32147783251231526,0.345,0.37375
692,2010-08-30,0.3165024630541872,0.345,0.3725
693,2010-09-06,0.3165024630541872,0.345,0.3725
694,2010-09-13,0.31655172413793103,0.345,0.3725
695,2010-09-20,0.31655172413793103,0.345,0.3725
696,2010-09-27,0.31655172413793103,0.3425,0.3725
697,2010-10-04,0.3165024630541872,0.3425,0.3775
698,2010-10-11,0.3300492610837439,0.3475,0.3825
699,2010-10-18,0.3300492610837439,0.3525,0.385
700,2010-10-25,0.3300492610837439,0.3525,0.38625
701,2010-11-01,0.3300492610837439,0.355,0.38625
702,2010-11-08,0.3300492610837439,0.355,0.38875
703,2010-11-15,0.3300492610837439,0.355,0.39
704,2010-11-22,0.3300492610837439,0.355,0.39
705,2010-11-29,0.3300492610837439,0.3575,0.39125
706,2010-12-06,0.3300492610837439,0.3575,0.3925
707,2010-12-13,0.3300492610837439,0.3575,0.3925
708,2010-12-20,0.3300492610837439,0.3575,0.3925
709,2010-12-27,0.3300492610837439,0.3575,0.39375
710,2009-01-01,0.16256157635467983,0.1775,0.1525
711,2009-01-05,0.16256157635467983,0.1775,0.1525
712,2009-01-12,0.13546798029556653,0.175,0.1475
713,2009-01-19,0.13054187192118227,0.175,0.1475
714,2009-01-26,0.13054187192118227,0.155,0.1475
715,2009-02-02,0.13054187192118227,0.155,0.1475
716,2009-02-09,0.12561576354679804,0.155,0.15
717,2009-02-16,0.12561576354679804,0.1575,0.1525
718,2009-02-23,0.12561576354679804,0.15875,0.1575
719,2009-03-02,0.12561576354679804,0.16,0.16125
720,2009-03-09,0.12561576354679804,0.1613,0.1675
721,2009-03-16,0.13054187192118227,0.16625,0.18
722,2009-03-23,0.13177339901477836,0.17,0.19
723,2009-03-30,0.13177339901477836,0.1775,0.2
724,2009-04-06,0.13177339901477836,0.1875,0.21
725,2009-04-13,0.145320197044335,0.19625,0.22
726,2009-04-20,0.14039408866995073,0.205,0.23
727,2009-04-27,0.14285714285714285,0.2125,0.24
728,2009-05-04,0.14408866995073893,0.22125,0.245
729,2009-05-11,0.145320197044335,0.23,0.2525
730,2009-05-18,0.15147783251231528,0.2325,0.26
731,2009-05-25,0.15270935960591134,0.24125,0.2675
732,2009-06-01,0.15886699507389165,0.2525,0.275
733,2009-06-08,0.15886699507389165,0.26,0.29
734,2009-06-15,0.15886699507389165,0.2675,0.3
735,2009-06-22,0.17733990147783252,0.26875,0.305
736,2009-06-29,0.18226600985221678,0.2775,0.31
737,2009-07-06,0.19458128078817738,0.28625,0.315
738,2009-07-13,0.1970443349753695,0.2875,0.32
739,2009-07-20,0.1970443349753695,0.295,0.32
740,2009-07-27,0.1995073891625616,0.295,0.32
741,2009-08-03,0.1995073891625616,0.295,0.32
742,2009-08-10,0.23645320197044337,0.3,0.32
743,2009-08-17,0.2413793103448276,0.3,0.32
744,2009-08-22,0.2438423645320197,0.3,0.32
745,2009-08-31,0.24630541871921185,0.3,0.32
746,2009-09-07,0.24630541871921185,0.3,0.32
747,2009-09-14,0.2512315270935961,0.3,0.32
748,2009-09-21,0.26108374384236455,0.305,0.32
749,2009-09-28,0.26108374384236455,0.31,0.325
750,2009-10-05,0.2955665024630542,0.3175,0.33
751,2009-10-12,0.3103448275862069,0.3225,0.3325
752,2009-10-19,0.3152709359605912,0.3275,0.335
753,2009-10-26,0.3177339901477833,0.335,0.3425
754,2009-11-02,0.3177339901477833,0.3375,0.35
755,2009-11-10,0.3300492610837439,0.34,0.355
756,2009-11-16,0.3300492610837439,0.3425,0.36
757,2009-11-23,0.332512315270936,0.34625,0.3675
758,2009-11-30,0.332512315270936,0.3475,0.37375
759,2009-12-07,0.3448275862068966,0.35,0.3775
760,2009-12-14,0.3448275862068966,0.3575,0.385
761,2009-12-21,0.3448275862068966,0.36,0.395
762,2008-01-01,0.4039408866995074,0.4325,0.435
763,2008-01-07,0.3448275862068966,0.4325,0.42
764,2008-01-14,0.27093596059113306,0.37125,0.385
765,2008-01-21,0.26108374384236455,0.34375,0.335
766,2008-01-28,0.2561576354679803,0.305,0.315
767,2008-02-04,0.2561576354679803,0.2675,0.285
768,2008-02-11,0.2561576354679803,0.25875,0.265
769,2008-02-18,0.2561576354679803,0.2525,0.2475
770,2008-02-25,0.2561576354679803,0.24,0.2375
771,2008-03-03,0.2561576354679803,0.24,0.235
772,2008-03-10,0.2561576354679803,0.24,0.235
773,2008-03-17,0.26108374384236455,0.24,0.24
774,2008-03-24,0.26108374384236455,0.24,0.2475
775,2008-03-31,0.26108374384236455,0.24,0.26
776,2008-04-07,0.2561576354679803,0.2425,0.27
777,2008-04-14,0.26600985221674883,0.2475,0.275
778,2008-04-21,0.26600985221674883,0.25,0.2775
779,2008-04-28,0.26600985221674883,0.255,0.2825
780,2008-05-05,0.26600985221674883,0.255,0.2825
781,2008-05-12,0.26847290640394095,0.25625,0.2825
782,2008-05-19,0.27093596059113306,0.26125,0.28
783,2008-05-26,0.2733990147783252,0.26,0.28
784,2008-06-02,0.2733990147783252,0.26,0.28
785,2008-06-09,0.2733990147783252,0.26,0.28
786,2008-06-16,0.2733990147783252,0.26,0.28
787,2008-06-23,0.2733990147783252,0.255,0.28
788,2008-06-30,0.2733990147783252,0.2525,0.28
789,2008-07-07,0.2733990147783252,0.25,0.28
790,2008-07-14,0.2512315270935961,0.25,0.28
791,2008-07-21,0.2524630541871921,0.25,0.28
792,2008-07-28,0.24753694581280788,0.24,0.28
793,2008-08-04,0.24261083743842365,0.235,0.28
794,2008-08-11,0.24014778325123154,0.23,0.28
795,2008-08-18,0.24014778325123154,0.22,0.275
796,2008-08-23,0.2352216748768473,0.2125,0.2675
797,2008-09-01,0.2352216748768473,0.20625,0.255
798,2008-09-08,0.2266009852216749,0.2025,0.2425
799,2008-09-15,0.21674876847290642,0.2,0.2275
800,2008-09-22,0.20689655172413796,0.195,0.21
801,2008-09-29,0.20689655172413796,0.1875,0.2
802,2008-10-06,0.1970443349753695,0.1875,0.185
803,2008-10-13,0.17733990147783252,0.1875,0.185
804,2008-10-20,0.18226600985221678,0.1875,0.185
805,2008-10-27,0.17733990147783252,0.1875,0.175
806,2008-11-03,0.1724137931034483,0.185,0.17
807,2008-11-10,0.1724137931034483,0.185,0.17
808,2008-11-17,0.16256157635467983,0.185,0.165
809,2008-11-24,0.16256157635467983,0.1825,0.16
810,2008-12-01,0.16256157635467983,0.1825,0.16
811,2008-12-08,0.16256157635467983,0.1825,0.16
812,2008-12-15,0.16256157635467983,0.1775,0.16
813,2008-12-22,0.16256157635467983,0.1775,0.155
814,2007-01-01,0.4285714285714286,0.415,0.46
815,2007-01-08,0.5320197044334977,0.46,0.475
816,2007-01-15,0.5320197044334977,0.47625,0.4825
817,2007-01-22,0.5467980295566504,0.4763,0.495
818,2007-01-29,0.5467980295566504,0.545,0.525
819,2007-02-05,0.5566502463054187,0.58375,0.55
820,2007-02-12,0.5566502463054187,0.65125,0.575
821,2007-02-19,0.5701970443349754,0.685,0.59
822,2007-02-26,0.6059113300492611,0.695,0.6
823,2007-03-05,0.6453201970443351,0.7175,0.625
824,2007-03-12,0.6798029556650247,0.75,0.65
825,2007-03-19,0.7044334975369458,0.765,0.695
826,2007-03-26,0.7549261083743843,0.765,0.71
827,2007-04-02,0.7549261083743843,0.765,0.72
828,2007-04-09,0.8965517241379312,0.7925,0.74
829,2007-04-16,0.9076354679802957,0.7925,0.74
830,2007-04-23,0.9162561576354681,0.7825,0.755
831,2007-04-30,0.9162561576354681,0.7525,0.7775
832,2007-05-07,0.9162561576354681,0.7375,0.795
833,2007-05-14,0.9162561576354681,0.73,0.805
834,2007-05-21,0.9162561576354681,0.73,0.8175
835,2007-05-28,0.9162561576354681,0.73,0.82375
836,2007-06-04,0.9162561576354681,0.73,0.82375
837,2007-06-11,0.9162561576354681,0.73,0.82375
838,2007-06-18,0.9162561576354681,0.73,0.82375
839,2007-06-25,0.9162561576354681,0.725,0.8238
840,2007-07-02,0.9162561576354681,0.7225,0.81875
841,2007-07-09,1.0,0.70125,0.8025
842,2007-07-16,1.0,0.69625,0.7775
843,2007-07-23,1.0,0.67,0.725
844,2007-07-30,0.9901477832512315,0.635,0.6925
845,2007-08-06,0.9901477832512315,0.6125,0.655
846,2007-08-13,0.9753694581280788,0.5975,0.65125
847,2007-08-20,0.9753694581280788,0.5675,0.57
848,2007-08-27,0.9408866995073892,0.5425,0.55
849,2007-09-03,0.8177339901477833,0.5025,0.485
850,2007-09-10,0.7857142857142858,0.4775,0.4575
851,2007-09-17,0.7857142857142858,0.4525,0.42
852,2007-09-24,0.7857142857142858,0.4275,0.405
853,2007-10-01,0.7857142857142858,0.4025,0.395
854,2007-10-08,0.5615763546798029,0.39875,0.4
855,2007-10-15,0.5369458128078819,0.4,0.405
856,2007-10-22,0.5369458128078819,0.4075,0.41
857,2007-10-29,0.5270935960591134,0.40875,0.415
858,2007-11-05,0.46305418719211827,0.42,0.42
859,2007-11-12,0.46305418719211827,0.4325,0.43
860,2007-11-19,0.4532019704433498,0.4425,0.44
861,2007-11-26,0.4532019704433498,0.4475,0.4425
862,2007-12-03,0.4285714285714286,0.4475,0.4425
863,2007-12-10,0.4285714285714286,0.445,0.4425
864,2007-12-17,0.4285714285714286,0.44,0.4425
865,2007-12-24,0.4039408866995074,0.4325,0.435
866,2006-01-02,0.21674876847290642,0.3275,0.3438
867,2006-01-09,0.2266009852216749,0.3375,0.34625
868,2006-01-16,0.23152709359605914,0.3425,0.3475
869,2006-01-23,0.23152709359605914,0.345,0.34875
870,2006-01-30,0.23891625615763548,0.34875,0.3525
871,2006-02-06,0.23891625615763548,0.35125,0.3525
872,2006-02-13,0.23891625615763548,0.3513,0.3525
873,2006-02-20,0.23891625615763548,0.3513,0.35
874,2006-02-27,0.23891625615763548,0.35,0.35
875,2006-03-06,0.23891625615763548,0.3475,0.3475
876,2006-03-13,0.23891625615763548,0.33375,0.3425
877,2006-03-20,0.23891625615763548,0.3225,0.335
878,2006-03-27,0.23891625615763548,0.31125,0.3275
879,2006-04-03,0.2413793103448276,0.3,0.32125
880,2006-04-10,0.2536945812807882,0.2925,0.31375
881,2006-04-17,0.2561576354679803,0.29125,0.31
882,2006-04-24,0.2561576354679803,0.2875,0.305
883,2006-05-01,0.25862068965517243,0.2725,0.305
884,2006-05-08,0.25862068965517243,0.2725,0.305
885,2006-05-15,0.2635467980295567,0.2725,0.3025
886,2006-05-22,0.27093596059113306,0.2725,0.3
887,2006-05-29,0.27093596059113306,0.2725,0.295
888,2006-06-05,0.27093596059113306,0.275,0.29
889,2006-06-12,0.27093596059113306,0.275,0.29
890,2006-06-19,0.27093596059113306,0.275,0.29
891,2006-06-26,0.28817733990147787,0.275,0.29
892,2006-07-03,0.2955665024630542,0.275,0.29
893,2006-07-10,0.3201970443349754,0.275,0.29
894,2006-07-17,0.32512315270935965,0.275,0.29
895,2006-07-24,0.32512315270935965,0.29,0.2925
896,2006-07-31,0.32512315270935965,0.295,0.295
897,2006-08-07,0.32512315270935965,0.3,0.29625
898,2006-08-14,0.32512315270935965,0.305,0.30125
899,2006-08-21,0.3349753694581281,0.31,0.30625
900,2006-08-28,0.33990147783251234,0.3175,0.31
901,2006-09-04,0.3448275862068966,0.3275,0.31
902,2006-09-11,0.35467980295566504,0.3275,0.315
903,2006-09-18,0.35467980295566504,0.3525,0.325
904,2006-09-25,0.35467980295566504,0.3625,0.335
905,2006-10-02,0.36453201970443355,0.3725,0.345
906,2006-10-09,0.4088669950738916,0.385,0.3525
907,2006-10-16,0.4137931034482759,0.39,0.35875
908,2006-10-23,0.4137931034482759,0.395,0.36375
909,2006-10-30,0.4137931034482759,0.395,0.37375
910,2006-11-06,0.4137931034482759,0.4,0.38
911,2006-11-13,0.4236453201970444,0.4075,0.3925
912,2006-11-20,0.4236453201970444,0.4125,0.4075
913,2006-11-27,0.4236453201970444,0.415,0.415
914,2006-12-04,0.4285714285714286,0.415,0.4225
915,2006-12-11,0.4285714285714286,0.415,0.43
916,2006-12-18,0.4285714285714286,0.415,0.435
917,2006-12-25,0.4285714285714286,0.415,0.445
918,2005-01-03,0.18226600985221678,0.2425,0.255
919,2005-01-10,0.1724137931034483,0.2425,0.25875
920,2005-01-17,0.1724137931034483,0.2425,0.26
921,2005-01-24,0.1724137931034483,0.2425,0.26
922,2005-01-30,0.1724137931034483,0.2425,0.26
923,2005-02-07,0.1724137931034483,0.2425,0.26
924,2005-02-14,0.1724137931034483,0.2425,0.2625
925,2005-02-21,0.1724137931034483,0.2425,0.26375
926,2005-02-28,0.1724137931034483,0.2425,0.26625
927,2005-03-07,0.1724137931034483,0.2425,0.2675
928,2005-03-14,0.1724137931034483,0.2425,0.26875
929,2005-03-21,0.1724137931034483,0.2425,0.27125
930,2005-03-28,0.1724137931034483,0.24625,0.2725
931,2005-04-04,0.1724137931034483,0.25,0.27375
932,2005-04-11,0.17733990147783252,0.25,0.27625
933,2005-04-18,0.17733990147783252,0.25,0.2775
934,2005-04-25,0.17733990147783252,0.25,0.28
935,2005-05-02,0.17733990147783252,0.25,0.28375
936,2005-05-09,0.17733990147783252,0.25,0.2838
937,2005-05-16,0.17733990147783252,0.2525,0.2875
938,2005-05-23,0.17857142857142858,0.25625,0.28875
939,2005-05-30,0.17862068965517242,0.25875,0.29
940,2005-06-06,0.18349753694581283,0.25875,0.2925
941,2005-06-13,0.1847290640394089,0.2625,0.295
942,2005-06-20,0.1847290640394089,0.2625,0.29625
943,2005-06-27,0.187192118226601,0.265,0.29875
944,2005-07-04,0.187192118226601,0.2675,0.30125
945,2005-07-11,0.1970443349753695,0.27,0.30375
946,2005-07-18,0.1970443349753695,0.2725,0.30625
947,2005-07-25,0.1970443349753695,0.2725,0.31
948,2005-08-01,0.1970443349753695,0.2725,0.31
949,2005-08-08,0.1970443349753695,0.2775,0.31
950,2005-08-15,0.1970443349753695,0.2825,0.31
951,2005-08-22,0.1970443349753695,0.2825,0.31
952,2005-08-29,0.1970443349753695,0.29,0.31
953,2005-09-05,0.1995073891625616,0.29,0.315
954,2005-09-12,0.1995073891625616,0.29,0.3175
955,2005-09-19,0.2019704433497537,0.29,0.32125
956,2005-09-26,0.2019704433497537,0.29,0.3225
957,2005-10-03,0.2019704433497537,0.29375,0.3225
958,2005-10-10,0.20935960591133007,0.3,0.3225
959,2005-10-17,0.20935960591133007,0.3,0.32125
960,2005-10-24,0.2142857142857143,0.3,0.3216
961,2005-10-31,0.2142857142857143,0.3,0.32375
962,2005-11-07,0.2142857142857143,0.3,0.32625
963,2005-11-14,0.21674876847290642,0.315,0.3275
964,2005-11-21,0.21674876847290642,0.32,0.33
965,2005-11-28,0.21674876847290642,0.32,0.3325
966,2005-12-05,0.21674876847290642,0.32,0.3338
967,2005-12-12,0.21674876847290642,0.32,0.3375
968,2005-12-19,0.21674876847290642,0.32,0.33875
969,2005-12-26,0.21674876847290642,0.3275,0.34375
970,2004-01-01,0.20935960591133007,0.18875,0.175
971,2004-01-05,0.22167487684729067,0.1875,0.175
972,2004-01-12,0.22167487684729067,0.1875,0.17125
973,2004-01-19,0.22167487684729067,0.1825,0.17
974,2004-01-26,0.22167487684729067,0.17625,0.16625
